29.8919000000000	-15.7799000000000	-19.6354000000000
41.8913000000000	-15.7800000000000	-19.5229000000000
53.8871000000000	-15.7802000000000	-19.4149000000000
65.8938000000000	-15.7808000000000	-19.3528000000000
77.8894000000000	-15.7816000000000	-19.3587000000000
89.8888000000000	-15.7825000000000	-19.3917000000000
101.890200000000	-15.7831000000000	-19.4423000000000
113.889300000000	-15.7835000000000	-19.5676000000000
113.887700000000	-3.78220000000000	-19.4735000000000
101.890500000000	-3.78230000000000	-19.3714000000000
89.8891000000000	-3.78170000000000	-19.3395000000000
77.8917000000000	-3.78080000000000	-19.3109000000000
65.8932000000000	-3.78000000000000	-19.3108000000000
53.8944000000000	-3.77940000000000	-19.3691000000000
41.8967000000000	-3.77920000000000	-19.4622000000000
29.8913000000000	-3.77910000000000	-19.5802000000000
29.8935000000000	8.21600000000000	-19.5129000000000
41.8895000000000	8.21490000000000	-19.3858000000000
53.8902000000000	8.21420000000000	-19.2954000000000
65.8899000000000	8.21360000000000	-19.2697000000000
77.8899000000000	8.21230000000000	-19.2737000000000
89.8887000000000	8.22640000000000	-19.2797000000000
101.889100000000	8.22180000000000	-19.3252000000000
113.888400000000	8.22040000000000	-19.3953000000000
113.885500000000	20.2160000000000	-19.4176000000000
101.891300000000	20.2140000000000	-19.3438000000000
89.8918000000000	20.2141000000000	-19.2930000000000
77.8910000000000	20.2145000000000	-19.2936000000000
65.8935000000000	20.2148000000000	-19.2932000000000
53.8944000000000	20.2153000000000	-19.3144000000000
41.8942000000000	20.2151000000000	-19.3771000000000
29.8953000000000	20.2152000000000	-19.4988000000000
29.8973000000000	32.2194000000000	-19.5180000000000
41.8882000000000	32.2183000000000	-19.4214000000000
53.8893000000000	32.2180000000000	-19.4065000000000
65.8904000000000	32.2175000000000	-19.4175000000000
77.8884000000000	32.2167000000000	-19.4055000000000
89.8897000000000	32.2158000000000	-19.4240000000000
101.888600000000	32.2147000000000	-19.4419000000000
113.888400000000	32.2143000000000	-19.4810000000000
